new_id,batch,sex,ssctotal,sscyear,hsctotal,hscyear,dif_ssc_hsc,dif_hsc_uni,drop_out,semester1_cgpa,semester1_fail,semester2_cgpa,semester2_fail,semester3_cgpa,semester3_fail,semester4_cgpa,semester4_fail,semester5_cgpa,semester5_fail,semester6_cgpa,semester6_fail,semester7_cgpa,semester7_fail,semester8_cgpa,semester8_fail,semester9_cgpa,semester9_fail,semester10_cgpa,semester10_fail,semester11_cgpa,semester11_fail,semester12_cgpa,semester12_fail,semester13_cgpa,semester13_fail,semester14_cgpa,semester14_fail,semester15_cgpa,semester15_fail,semester16_cgpa,semester16_fail
1124,20152,male,4.88,2010.0,4.4,2012.0,0,3,reguler,3.0833333333333335,0,3.032608695652174,0,3.1742424242424243,0,2.9782608695652173,1,2.7590909090909093,1,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0,2.7590909090909093,0
1127,20131,male,3.31,2004.0,3.8,2011.0,5,2,reguler,3.5625,0,3.2142857142857144,0,2.6328125,2,2.505952380952381,1,2.548076923076923,0,2.656716417910448,0,2.736666666666667,0,2.6436781609195403,1,2.776595744680851,0,3.0850515463917527,0,3.0975,0,3.0975,0,3.0975,0,3.0975,0,3.0975,0,3.0975,0
1129,20161,male,4.38,2012.0,3.4,2015.0,1,1,reguler,2.1666666666666665,1,1.0263157894736843,4,1.0263157894736843,3,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0,1.0263157894736843,0
1130,20160,female,4.38,2013.0,4.5,2015.0,0,1,reguler,2.0833333333333335,0,2.0681818181818183,1,2.09375,1,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0,2.076923076923077,0
1131,20151,male,4.81,2012.0,4.9,2014.0,0,1,reguler,3.8333333333333335,0,3.608695652173913,0,3.742857142857143,0,3.816326530612245,0,3.8615384615384616,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0,3.848101265822785,0
1132,20140,male,5.0,2010.0,5.0,2012.0,0,2,reguler,2.4166666666666665,0,2.2954545454545454,1,2.236111111111111,2,2.83974358974359,0,2.815,0,2.69140625,0,2.766025641025641,0,2.7934782608695654,0,2.7142857142857144,1,2.730769230769231,0,2.730769230769231,0,2.730769230769231,0,2.730769230769231,0,2.730769230769231,0,2.730769230769231,0,2.730769230769231,0
1133,20141,male,4.31,2008.0,3.7,2011.0,1,3,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1135,20170,female,5.0,2013.0,5.0,2015.0,0,2,reguler,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0
1136,20091,female,5.0,2005.0,3.7,2007.0,0,2,reguler,3.625,0,3.4583333333333335,0,3.325,0,3.5714285714285716,0,3.4722222222222223,0,3.5,0,3.4615384615384617,0,3.433333333333333,0,3.484375,0,3.463235294117647,0,3.425675675675676,0,3.347560975609756,1,3.38953488372093,0,3.3806818181818183,0,3.3806818181818183,0,3.3806818181818183,0
1137,20170,male,4.13,2012.0,3.1,2015.0,1,2,reguler,1.5,1,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0,1.5,0
1138,20140,female,4.94,2011.0,5.0,2013.0,0,1,reguler,3.3333333333333335,0,3.272727272727273,0,3.2916666666666665,0,3.335,0,3.296875,1,3.3333333333333335,0,3.4038461538461537,0,3.378640776699029,0,3.3632478632478633,0,3.3096153846153844,0,3.3096153846153844,0,3.3096153846153844,0,3.3096153846153844,0,3.3096153846153844,0,3.3096153846153844,0,3.3096153846153844,0
1140,20150,male,3.25,2010.0,3.6,2014.0,2,1,reguler,2.5833333333333335,0,2.6363636363636362,0,2.2734375,1,2.2697368421052633,1,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0,2.6341463414634148,0
1141,20120,male,4.44,2008.0,3.6,2011.0,1,1,reguler,1.5833333333333333,1,1.3875,3,1.7608695652173914,1,1.7651515151515151,1,1.9513888888888888,3,2.108974358974359,1,2.282608695652174,1,2.1666666666666665,2,2.3565573770491803,0,2.267857142857143,1,2.267857142857143,0,2.267857142857143,0,2.267857142857143,0,2.267857142857143,0,2.267857142857143,0,2.267857142857143,0
1143,20162,male,5.0,2013.0,5.0,2015.0,0,1,reguler,3.9166666666666665,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0,3.7954545454545454,0
1145,20150,female,4.44,2011.0,4.7,2013.0,0,2,reguler,1.75,1,1.05,2,0.75,2,0.75,3,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0
1148,20160,male,5.0,2013.0,4.67,2015.0,0,1,reguler,1.5833333333333333,1,3.1875,0,2.9318181818181817,1,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0,2.9318181818181817,0
1149,20152,male,4.75,2011.0,3.4,2014.0,1,1,reguler,0.0,4,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1150,20141,female,4.88,2010.0,4.4,2012.0,0,2,reguler,2.9375,0,2.84,0,2.986842105263158,0,2.9759615384615383,0,2.9296875,0,2.8614864864864864,0,2.738372093023256,2,2.6484375,2,2.82,1,2.82,0,2.82,0,2.82,0,2.82,0,2.82,0,2.82,0,2.82,0
1151,20162,male,4.63,2007.0,3.3,2010.0,1,6,dropOut,3.0,0,1.7608695652173914,4,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0,1.7608695652173914,0
1152,20142,male,5.0,2011.0,3.1,2014.0,1,0,reguler,2.25,0,2.5,0,2.0390625,2,2.488095238095238,0,2.72,1,2.4291666666666667,4,2.8412698412698414,0,2.418918918918919,5,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0,2.418918918918919,0
1153,20091,male,4.69,2006.0,3.8,2008.0,0,1,reguler,3.5,0,3.0416666666666665,0,2.925,0,2.9107142857142856,0,2.9027777777777777,0,3.0113636363636362,0,3.18,0,3.0689655172413794,0,3.022727272727273,0,3.02027027027027,0,2.957317073170732,1,2.9709302325581395,0,3.1079545454545454,0,3.1079545454545454,0,3.1079545454545454,0,3.1079545454545454,0
1155,20160,male,4.63,2013.0,3.58,2015.0,0,1,reguler,1.5,1,2.85,0,2.67,1,2.3951612903225805,2,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0,2.3951612903225805,0
1156,20100,male,3.94,2007.0,2.9,2009.0,0,1,reguler,2.4038461538461537,0,2.5760869565217392,0,2.9444444444444446,0,3.010204081632653,0,3.0396825396825395,0,3.042207792207792,0,3.0384615384615383,0,3.0283018867924527,0,3.033613445378151,0,2.9078947368421053,2,3.0538194444444446,0,3.1059027777777777,0,3.1059027777777777,0,3.1059027777777777,0,3.1059027777777777,0,3.1059027777777777,0
1157,20112,male,4.0,2009.0,3.3,2011.0,0,0,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1158,20170,male,4.88,2014.0,4.5,2016.0,0,1,reguler,1.75,1,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0,1.75,0
1159,20150,male,4.88,2012.0,4.6,2014.0,0,1,dropOut,1.5833333333333333,1,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0
1160,20142,female,4.25,2011.0,4.0,2014.0,1,0,reguler,1.5833333333333333,1,2.3552631578947367,0,2.490740740740741,0,2.4305555555555554,1,2.83125,0,2.797169811320755,0,2.7265625,0,2.6818181818181817,1,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0,2.6818181818181817,0
1162,20150,male,4.94,2012.0,4.5,2014.0,0,1,reguler,1.9166666666666667,1,2.022727272727273,1,2.375,1,2.9054054054054053,0,2.806122448979592,0,2.661290322580645,1,2.4965753424657535,3,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0,2.4965753424657535,0
1163,20170,male,4.5,2014.0,3.17,2016.0,0,1,reguler,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
1165,20170,male,4.31,2012.0,5.0,2014.0,0,3,reguler,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
1167,20131,male,3.75,2009.0,3.2,2011.0,0,2,dropOut,3.1666666666666665,0,1.9,2,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0,1.9,0
1168,20130,male,5.0,2008.0,3.8,2011.0,1,2,dropOut,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0,2.75,0
1169,20161,male,4.19,2013.0,4.25,2015.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1170,20142,male,4.13,2012.0,3.7,2014.0,0,0,reguler,1.3928571428571428,2,1.9583333333333333,0,1.3660714285714286,3,1.5703125,3,1.78125,3,1.78125,3,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0,1.78125,0
1171,20090,male,4.25,2003.0,4.1,2006.0,1,3,reguler,1.125,1,0.75,1,1.5,0,1.75,1,1.6875,1,1.5666666666666667,2,1.6842105263157894,0,1.815217391304348,0,2.0185185185185186,0,2.1,1,2.1323529411764706,1,2.27027027027027,0,2.3719512195121952,0,2.465909090909091,1,2.727272727272727,0,2.727272727272727,0
1172,20092,male,3.69,2006.0,2.7,2009.0,1,0,reguler,2.4375,0,2.53125,0,2.5,0,2.673076923076923,0,2.676470588235294,0,2.6785714285714284,0,2.6354166666666665,0,2.6339285714285716,0,2.234848484848485,5,2.4696969696969697,0,2.52027027027027,0,2.532051282051282,1,2.5476190476190474,0,2.602272727272727,0,2.602272727272727,0,2.602272727272727,0
1173,20160,male,5.0,2012.0,4.9,2014.0,0,2,reguler,3.0,0,3.102272727272727,0,3.2777777777777777,0,3.0,1,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0
1174,20162,male,4.88,2013.0,5.0,2015.0,0,1,reguler,2.4166666666666665,1,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0
1175,20161,female,4.38,2013.0,3.83,2015.0,0,1,dropOut,0.0,3,1.0625,2,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0,1.0625,0
1176,20120,male,4.44,2009.0,3.7,2011.0,0,1,reguler,3.6666666666666665,0,3.3,0,3.1875,0,3.119565217391304,0,3.1708333333333334,0,3.300724637681159,0,3.1398809523809526,1,3.2657894736842104,0,3.188073394495413,0,3.2052845528455283,1,3.1958955223880596,1,3.2056737588652484,0,3.2065972222222223,0,3.2065972222222223,0,3.2065972222222223,0,3.2065972222222223,0
1177,20161,male,4.25,2013.0,3.83,2015.0,0,1,reguler,3.0833333333333335,0,2.977272727272727,0,2.664285714285714,1,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0,2.664285714285714,0
1179,20150,female,4.88,2011.0,3.7,2013.0,0,2,reguler,3.0833333333333335,0,3.2142857142857144,0,3.110294117647059,0,3.090909090909091,0,3.075892857142857,0,2.8656716417910446,2,2.9233333333333333,1,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0,2.9233333333333333,0
1180,20152,female,4.88,2012.0,5.0,2014.0,0,1,reguler,3.3333333333333335,0,2.9886363636363638,0,3.057142857142857,0,3.1122448979591835,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0,3.14453125,0
1181,20150,male,5.0,2010.0,4.3,2013.0,1,2,dropOut,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1185,20170,male,4.06,2014.0,3.42,2016.0,0,1,reguler,1.4166666666666667,1,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0,1.4166666666666667,0
1186,20142,male,4.19,2011.0,3.8,2014.0,1,0,reguler,1.5,1,2.0714285714285716,0,2.325,1,1.9634146341463414,2,2.361111111111111,1,2.3863636363636362,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0,2.481060606060606,0
1187,20112,male,4.13,2002.0,3.3,2004.0,0,7,dropOut,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1190,20151,male,5.0,2012.0,4.7,2014.0,0,1,reguler,1.5,1,2.0921052631578947,2,2.63,0,2.414473684210526,1,2.1041666666666665,3,2.4010416666666665,1,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0,2.4010416666666665,0
1191,20151,female,5.0,2012.0,5.0,2014.0,0,1,reguler,3.0,0,2.7954545454545454,1,3.4583333333333335,0,3.3,0,3.1519607843137254,0,2.9959016393442623,1,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0,2.9959016393442623,0
1192,20162,male,4.44,2010.0,4.2,2012.0,0,4,reguler,1.5,1,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
1193,20151,male,4.81,2008.0,4.3,2012.0,2,3,reguler,3.5,0,3.760869565217391,0,3.8552631578947367,0,3.8962264150943398,0,3.7392857142857143,1,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0,3.9177631578947367,0
1195,20082,female,3.88,2004.0,3.0,2007.0,1,1,dropOut,2.375,0,2.375,0,2.4444444444444446,0,2.3653846153846154,0,2.1323529411764706,2,2.1785714285714284,0,2.217391304347826,0,2.2232142857142856,0,2.3870967741935485,0,2.242424242424242,3,2.242424242424242,0,2.242424242424242,0,2.242424242424242,0,2.242424242424242,0,2.242424242424242,0,2.242424242424242,0
1196,20141,male,5.0,2010.0,5.0,2012.0,0,2,reguler,3.5,0,3.5357142857142856,0,3.426470588235294,0,3.510869565217391,0,3.5689655172413794,0,3.507142857142857,0,3.5267857142857144,0,3.5331632653061225,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0,3.5398230088495577,0
1197,20131,male,5.0,2009.0,5.0,2011.0,0,2,reguler,3.0,0,3.0,0,2.8,0,2.5365853658536586,1,2.668269230769231,0,2.2379032258064515,4,2.473076923076923,0,2.742957746478873,2,2.5966666666666667,3,2.5966666666666667,0,2.5966666666666667,0,2.5966666666666667,0,2.5966666666666667,0,2.5966666666666667,0,2.5966666666666667,0,2.5966666666666667,0
1198,20100,male,4.63,2006.0,4.6,2008.0,0,2,reguler,3.75,0,3.8152173913043477,0,3.8819444444444446,0,3.8418367346938775,0,3.846774193548387,0,3.824324324324324,0,3.7902298850574714,0,3.725,0,3.732142857142857,0,3.6845238095238093,0,3.617857142857143,0,3.619047619047619,0,3.619047619047619,0,3.619047619047619,0,3.619047619047619,0,3.619047619047619,0
1199,20092,male,3.63,2003.0,3.1,2006.0,1,3,dropOut,1.375,1,1.4166666666666667,2,1.5357142857142858,1,2.075,0,1.8214285714285714,2,1.6944444444444444,2,1.525,4,1.525,2,1.525,0,1.525,0,1.525,0,1.525,0,1.525,0,1.525,0,1.525,0,1.525,0
1200,20150,male,5.0,2012.0,4.7,2014.0,0,1,reguler,3.5,0,3.215909090909091,0,3.414285714285714,0,3.455,0,3.503968253968254,0,3.5194805194805197,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0,3.516304347826087,0
1201,20132,male,4.25,2011.0,3.8,2013.0,0,0,reguler,2.8333333333333335,0,2.534090909090909,1,2.6515151515151514,1,2.673076923076923,1,2.9414893617021276,0,2.754385964912281,2,2.5833333333333335,1,2.5246478873239435,2,2.4222972972972974,4,2.4222972972972974,0,2.4222972972972974,0,2.4222972972972974,0,2.4222972972972974,0,2.4222972972972974,0,2.4222972972972974,0,2.4222972972972974,0
1202,20150,male,5.0,2012.0,4.0,2014.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1203,20151,male,4.81,2012.0,4.4,2014.0,0,1,reguler,2.3333333333333335,0,2.6052631578947367,1,2.9615384615384617,0,2.6458333333333335,1,2.8579545454545454,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0,2.8227272727272728,0
1206,20142,male,5.0,2011.0,4.7,2013.0,0,1,reguler,3.0833333333333335,0,3.3181818181818183,0,3.0555555555555554,0,2.99,0,3.036764705882353,0,3.011627906976744,0,3.0024038461538463,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0,2.972689075630252,0
1207,20151,male,4.88,2011.0,4.4,2013.0,0,2,reguler,3.25,0,3.2065217391304346,0,3.3402777777777777,0,3.010204081632653,1,3.1666666666666665,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0,3.1746575342465753,0
1208,20161,male,5.0,2012.0,5.0,2014.0,0,2,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1210,20170,male,5.0,2014.0,5.0,2016.0,0,1,reguler,1.8333333333333333,1,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0
1211,20100,male,4.67,2007.0,3.4,2009.0,0,1,reguler,2.8461538461538463,0,2.9130434782608696,0,2.890625,0,2.9277777777777776,0,3.2276785714285716,0,3.2753623188405796,0,3.2228915662650603,0,3.2372448979591835,0,3.1785714285714284,1,3.1448412698412698,0,3.161764705882353,0,3.124125874125874,0,3.126736111111111,0,3.126736111111111,0,3.126736111111111,0,3.126736111111111,0
1212,20130,male,4.19,2009.0,3.3,2011.0,0,2,reguler,0.0,0,1.4375,2,1.55,0,2.2934782608695654,0,1.8359375,2,2.1597222222222223,1,2.1761363636363638,1,1.8303571428571428,3,1.7083333333333333,3,1.7083333333333333,4,1.7083333333333333,2,1.7083333333333333,0,1.7083333333333333,0,1.7083333333333333,0,1.7083333333333333,0,1.7083333333333333,0
1214,20132,male,5.0,2009.0,3.4,2012.0,1,1,dropOut,1.125,1,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0
1215,20170,female,4.38,2013.0,3.5,2016.0,1,1,reguler,1.5833333333333333,1,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0
1216,20120,male,4.75,2009.0,4.7,2011.0,0,1,reguler,0.0,1,2.6666666666666665,0,1.5,3,1.26,3,1.125,4,1.7327586206896552,2,2.1,0,2.2804878048780486,1,1.87,3,2.406862745098039,0,2.7850877192982457,0,2.9722222222222223,0,2.9722222222222223,0,2.9722222222222223,0,2.9722222222222223,0,2.9722222222222223,0
1218,20152,female,3.81,2012.0,4.1,2014.0,0,1,reguler,2.5,0,2.776315789473684,0,1.734375,4,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0,2.5078125,0
1220,20170,male,4.75,2014.0,5.0,2016.0,0,1,reguler,2.25,1,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0,2.25,0
1221,20150,male,4.75,2012.0,5.0,2014.0,0,1,reguler,3.25,0,3.119565217391304,0,3.1180555555555554,0,3.0098039215686274,0,2.953846153846154,0,2.826923076923077,1,2.6648351648351647,2,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0,2.6648351648351647,0
1222,20131,male,3.06,2009.0,3.5,2012.0,1,1,dropOut,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1223,20140,male,5.0,2010.0,3.8,2013.0,1,1,reguler,0.0,1,0.0,2,0.0,2,0.7307692307692307,3,0.7307692307692307,3,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0,0.7307692307692307,0
1225,20160,male,4.63,2013.0,3.92,2015.0,0,1,reguler,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
1229,20170,female,4.69,2014.0,4.83,2014.0,-2,3,reguler,1.8333333333333333,1,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0,1.8333333333333333,0
